MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType
367151450,2020-01-01T00:00:09,29.36185,-94.77983,0.0,54.1,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T21:51:16,29.32934,-94.77612,9.2,318.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T21:54:04,29.33722,-94.77575,10.1,3.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T21:55:44,29.34205,-94.77691,11.4,3.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T21:56:54,29.34574,-94.77661,11.5,1.3,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T21:58:44,29.35127,-94.7772,7.8,327.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T21:59:54,29.35356,-94.77897,8.7,330.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T22:00:14,29.35428,-94.77938,8.8,334.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T22:01:25,29.35724,-94.78016,9.4,358.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T22:02:35,29.3597,-94.77988,5.5,6.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T22:03:45,29.36113,-94.77942,3.0,19.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T22:04:54,29.36157,-94.77926,0.3,25.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T22:06:04,29.36162,-94.77924,0.0,284.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T22:07:15,29.36165,-94.77921,0.0,276.3,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T22:08:16,29.36166,-94.77923,0.0,276.3,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T22:09:34,29.36166,-94.77921,0.0,260.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T22:10:36,29.36165,-94.77921,0.0,238.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T22:11:46,29.36164,-94.77923,0.0,270.3,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T22:12:56,29.36162,-94.77928,0.0,263.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T22:14:16,29.36161,-94.77925,0.0,258.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T22:15:44,29.36162,-94.77924,0.0,243.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T22:16:56,29.36161,-94.77925,0.0,239.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T22:18:25,29.36161,-94.77924,0.0,328.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T22:19:35,29.36136,-94.77927,3.7,190.3,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T22:21:25,29.35812,-94.78109,10.0,208.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T22:22:34,29.35525,-94.78255,6.9,209.1,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T22:23:44,29.35399,-94.78339,2.9,209.1,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T22:25:05,29.35175,-94.78417,9.8,191.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T22:26:16,29.34849,-94.78381,10.6,153.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T22:28:05,29.34416,-94.77984,11.0,143.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T22:30:25,29.33868,-94.77503,10.5,163.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T22:31:36,29.33506,-94.77505,9.3,188.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T22:32:45,29.33259,-94.77531,8.7,188.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T22:34:25,29.32885,-94.77504,5.3,147.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T22:35:34,29.32784,-94.77404,2.5,134.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T22:37:45,29.32761,-94.77378,0.0,136.1,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T22:39:45,29.32758,-94.7737,0.0,137.3,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T22:40:56,29.32761,-94.77371,0.0,186.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T22:42:04,29.32758,-94.77374,0.0,249.3,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T22:43:14,29.3276,-94.77372,0.0,273.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T22:46:14,29.32759,-94.77371,0.0,276.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T22:47:25,29.32759,-94.77371,0.0,299.1,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T22:49:15,29.3276,-94.77374,0.0,280.1,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T22:50:34,29.32759,-94.77375,0.0,275.1,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T22:53:34,29.33012,-94.77663,8.9,343.9,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T22:55:55,29.33621,-94.77465,10.3,17.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T22:59:55,29.34745,-94.77461,11.1,340.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T23:00:05,29.34795,-94.77479,11.2,342.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T23:01:15,29.35109,-94.77644,9.5,323.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T23:02:25,29.3533,-94.77855,9.5,320.3,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T23:03:35,29.35594,-94.78005,9.2,347.9,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T23:04:46,29.35877,-94.78012,7.3,1.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T23:05:55,29.36062,-94.77967,4.0,20.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T23:07:04,29.36146,-94.77926,1.5,24.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T23:08:15,29.36162,-94.77918,0.0,5.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T23:09:25,29.36164,-94.77922,0.0,292.3,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T23:10:34,29.36163,-94.77917,0.0,292.3,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T23:11:44,29.36164,-94.77923,0.0,292.3,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T23:12:55,29.36162,-94.77923,0.0,323.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T23:13:56,29.36163,-94.7792,0.0,323.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T23:15:05,29.36165,-94.77923,0.0,323.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T23:16:15,29.36164,-94.77924,0.0,322.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T23:17:24,29.36165,-94.77926,0.0,322.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T23:18:25,29.36162,-94.77925,0.0,322.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T23:20:04,29.36161,-94.77924,0.0,322.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T23:21:15,29.36162,-94.77924,0.0,322.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T23:22:25,29.36163,-94.77925,0.0,286.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T23:23:35,29.36029,-94.77984,8.2,204.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T23:24:46,29.35765,-94.78161,9.9,199.9,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T23:26:04,29.35409,-94.78263,9.9,179.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T23:27:15,29.35073,-94.7826,10.3,185.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T23:28:26,29.34749,-94.78228,9.6,153.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T23:29:34,29.34502,-94.77997,10.1,140.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T23:31:04,29.34172,-94.77697,10.0,135.1,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T23:32:15,29.33887,-94.77537,10.3,176.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T23:33:26,29.3359,-94.77531,7.9,170.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T23:35:46,29.33094,-94.77533,7.2,184.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T23:36:55,29.32894,-94.7751,4.7,156.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T23:38:06,29.32795,-94.77417,2.9,136.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T23:39:26,29.3276,-94.77377,0.4,130.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T23:40:46,29.32758,-94.77372,0.0,144.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T23:41:55,29.3276,-94.77373,0.0,144.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T23:43:05,29.32765,-94.77378,0.0,144.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T23:44:15,29.32766,-94.7738,0.0,144.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T23:47:05,29.3276,-94.77375,0.0,144.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T23:49:05,29.32761,-94.77377,0.0,144.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T23:50:25,29.32762,-94.77375,0.0,144.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T23:53:34,29.32761,-94.77373,0.0,144.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T23:54:46,29.32865,-94.77544,9.9,303.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T23:55:56,29.33124,-94.77768,10.3,0.9,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T23:59:14,29.33738,-94.77556,8.2,15.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
